date,source_1,source_2,source_3,source_4,source_5,source_6,source_7,concentration
2007-04-18,2.1877392375345437,0.027531912331574256,1.952990892638312,4.0505882977233074e-9,0.13924602881786222,1.3736323457401846e-5,3.377890111325809e-5,4.516666666666667
2007-04-21,8.762320628596804,0.2132154295970873,4.682115832035649,0.28582556608616994,1.419919185094223e-5,0.06337494296845902,0.09533695066855716,11.983333333333334
2007-04-24,4.604404469168528,0.15795879403111718,1.0022098109406092,2.3852706929578047,0.00468853948713431,4.8427590110385684e-4,0.020903674563746637,10.1
2007-04-27,2.574942897758098,0.045222120433922965,2.4200154379334924,3.1680731376593334,0.12471489602259761,1.0086333515496309e-5,1.371095362625588,16.9
2007-04-30,5.047669551541779,9.416442982555328e-5,2.076967188766603,1.6423217658796156,7.734891871350648e-6,0.03481751816384816,1.0647108109006125,7.7
2007-05-03,3.4925227542990958,3.695360200511716e-10,0.8623259414577038,2.4451232115644797e-9,0.006737302945953714,1.224759936073493e-8,3.7233805404231175,5.75
2007-05-06,2.6604783599381543,0.3255644243236467,0.24067178982940296,1.3709955884957845,0.022318618474831436,0.06451656746009084,1.2703571119882207e-9,3.8
2007-05-09,4.422630585775784,0.45931406214344056,2.884383906877466,1.1537791695319268,0.0200286635237459,2.148904569055523e-4,5.8386611779051477e-5,7.216666666666667
2007-05-12,3.5005278034998906,0.014631252508918108,1.1680685083192923,4.332069576127275,0.004141425127936848,9.192462759026175e-4,0.064143157371181,10.016666666666666
2007-05-15,6.503332873489324,3.738126352398022e-10,1.4237855275248983,10.175730661570793,2.985650715077082e-10,0.7107099452591286,4.373450422425226e-10,16.9
2007-05-18,1.2397641107839357,0.05884368585408977,0.5348219086033692,0.6564819544854104,0.004395825831735791,1.416292263023114e-5,0.67283917185281406,5.066666666666666
2007-05-21,2.0289808629782087,8.935820080116259e-10,0.8053617616462121,1.1383044118808772,0.08630647516040409,3.3261364025453856e-4,0.6604243443550987,6.2
2007-05-24,6.660562172929271,0.01976465422402147,1.5566929457347292,4.952987651139824,0.0018631744596435515,0.0015389798954749188,0.5175211599334598,14.216666666666667
2007-05-27,5.9505011199482745,0.030915089130500117,0.7559961212473093,8.255075747547245,5.8424059605288236e-5,0.011737284490755881,0.031744270829237,16.366666666666667
2007-05-30,6.370614706559711,0.0028416845138046222,2.214785814212653,3.4123541038116563,0.019085638982444947,0.021969652303899266,0.3367124900941628,14.8
2007-06-02,6.83641544884465,0.1558688014048674,0.30869290787804704,13.623093230368697,7.18692701748804e-7,0.002005737805102959,1.182354176484242,24.2
2007-06-05,4.121654914544571,5.151685719360706e-8,1.8374244254477692,11.673003778290846,0.0683446293659264,0.0012642325215911597,3.6445768305349527e-4,16.683333333333334
2007-06-08,4.911900625232275,3.4409078029136383e-10,1.6904734824536358,23.99834131317469,3.666379909665763e-5,0.007030342913657325,4.8546820774366826e-5,29.71666666666667
2007-06-11,4.280110569237083,0.05977946977121658,1.6312743529660465,1.2210691179811999,0.01924009495810607,0.03750145844866501,0.08198435016635756,9.16
2007-06-14,2.390207750539236,0.02602729132463111,0.5036542348739415,0.9603170285076467,0.00766833990344999,4.153680612763509e-5,0.03972603574552945,5.883333333333334
2007-06-17,3.7610669379844546,0.07221412347934886,0.7562749783423198,15.03519188587289,3.941519842248208e-10,0.0313531502765593,0.25404338632178125,22
2007-06-20,2.155288927384538,7.209407552854624e-10,1.5132925191389106,7.236428496270127,0.005066588736805395,0.010638671877500361,1.3297775508795608e-5,11.283333333333333
2007-06-23,2.0479115349496806,0.004180938085880847,0.6594185112700437,8.02031571398669e-8,0.0174533371488233,0.018668670727478822,0.11345821515388661,3.5
2007-06-26,7.588937930019177,0.14814937797266756,1.3482472775662284,24.423902049558244,0.003107810393359242,0.002832918900448586,6.54649114342501e-4,36.18333333333334
2007-06-29,3.171168533791206,7.998455851070427e-10,1.1899894835753315,0.9048698836924831,1.084120616734172e-4,0.060140234772153384,0.1331373210817711,8.95
2007-07-02,1.2534727844063043,1.5375385805745275e-9,0.9616079890990689,3.271660550022407e-7,0.0033375522072060133,0.09166930498264658,0.009954164335065902,3.35
2007-07-05,6.27901920401592,0.9458090902097649,1.6809316870782494,14.056637365802034,2.595375980683707e-10,0.06608383102490457,0.12287758637018059,21.916666666666668
2007-07-08,4.130735357727728,0.3588470014802098,0.9101553454601041,22.98561092373265,2.8558493294399386e-10,0.011477909040255665,0.5767616104351277,30.32
2007-07-11,5.22858306983887,0.24062028443122474,0.9986895151666707,5.578816703485366,5.759104283602191e-5,0.0012344941840337835,0.004222798879919786,13.033333333333333
2007-07-14,5.658517320830173,0.11554110931113051,0.3896834874372633,15.682850143274159,0.010834072773862486,0.002633845057403625,0.03497246563611011,19.483333333333334
2007-07-17,5.684404565643356,0.008296092590808733,2.120811714443879,11.828340761037337,6.2282627398347524e-6,0.06506458829114216,1.8469986202600443e-4,23.433333333333334
2007-07-20,2.129008760955277,0.053597267696271045,7.19622940897711e-10,6.2810341895773645,0.838620646359913,0.3253153591891289,1.5774462523969262e-6,9.716666666666667
2007-07-23,1.5122674026555927,0.14206157437154854,0.8550883376141837,2.4610537377415986,0.014505074867598661,6.141405571928436e-5,0.10482523265451778,5.716666666666667
2007-07-26,4.30696763533041,0.47913748125898814,1.201366798463676,3.8295589052442986,0.019736652515561975,3.52719798841318e-4,9.846841358664776e-5,9.383333333333333
2007-07-29,4.398142235132525,0.4652833521164283,1.4839255615666473,20.56785095736858,2.823536089060316e-10,6.059216979908143e-4,0.12263483405180654,31.3
2007-08-01,4.5289653006070605,4.2859397355665156e-10,2.727472757257153,3.5635187145861185,2.744853587890639e-4,0.06492798804423806,0.3609703819382563,19.066666666666666
2007-08-04,4.32903784735575,4.5570406770431197e-10,1.280651304379839,13.920124527629042,2.670561553023405e-6,0.0505080588059081,0.11918106763346396,23.78333333333333
2007-08-07,3.4453747804575,4.157709056351937e-10,1.343592387981616,22.517034355066937,0.06185603641707355,0.004202429801022758,6.798060924560515e-7,37.05
2007-08-10,0.9659004383659051,0.16251071805208678,0.5615901183223448,0.010606230546351287,0.1200617604134872,0.016958031702728662,0.06092350205926274,3.1999999999999997
2007-08-13,2.7204487597229545,0.0015123839729518417,0.523288848193781,7.112825267268919,0.03038928013449959,5.066558671373172e-4,0.16165308212378973,14
2007-08-16,5.678047546531349,4.0008644455934115e-8,2.599713163065358,14.057527764949418,0.041502315880118615,0.0020137675546322525,0.525209559902249,28.366666666666667
2007-08-19,1.1166873706187639,7.965651300475368e-10,1.3563272209673378,4.061870057974378,0.027357244529636976,0.003347188770957351,0.7160905518837674,6.75
2007-08-22,1.1018181564796947,0.04464226302048034,0.8082274525890728,2.4560538297428827,1.047139404263217e-9,0.10806954106698964,0.17946069712493715,5.35
2007-08-25,2.586743269356742,0.23316482921526666,1.2679387634862944,21.751913804148753,0.20161089226324644,0.5130289513072229,4.407195013754693e-10,30.03333333333333
2007-08-28,3.884836380016019,5.87157429817659e-10,1.9158315714702265,1.7002601584293302,1.5564683125223147e-4,0.03780803523750635,0.13208406325134828,10.18
2007-08-31,3.2404808213560754,5.876268383630149e-4,0.6966979606735181,9.684743708597846,0.019724103668609726,0.001278780012221827,1.5539372314010675e-4,16
2007-09-03,2.528137365911601,5.752204384725204e-10,1.221016229376724,14.732932699183882,6.6204880123175794e-6,0.005258865698186944,3.0972635004336824e-8,19.8
2007-09-06,2.7677147753176476,8.581138036989246e-10,1.1287694423381913,2.047202715818858,0.012246164050348828,0.03324088667294237,0.06719962031762962,8.333333333333334
2007-09-09,1.9723220008290916,0.3590790572507059,1.4336016991653455,1.9717438348947878,0.003408520582671468,1.1347435295514538e-4,1.356626191263651e-6,6.183333333333334
2007-09-12,1.2183379466592346,1.3660506771488184e-9,1.0580508129419626,0.5094396007571437,0.004996036680062718,0.012182454736463497,0.12272194327822193,5.483333333333333
2007-09-15,0.7448398458054881,0.02465896534795975,0.591666545622869,3.25728579192562,0.016986833347277984,4.3172464666991875e-5,0.021736577875554088,4.633333333333333
2007-09-18,2.814550871752889,0.20406212475343996,0.8323145033046169,3.1319941153798685e-9,0.1580100552413836,4.675013051386804e-10,2.155016210915988,7.366666666666667
2007-09-21,5.37263284761316,3.0983137865372235e-10,3.1840202441942798,15.99740976477122,0.0018085160448324635,0.0127643950189252,0.20258088270696467,24.7
2007-09-24,2.2324822545465453,0.11161453202717798,1.3394758020311375,3.876929816587001e-9,0.011956346983692322,3.9635032746193285e-6,1.1188268756402227,6.85
2007-09-27,3.8124131162005503,0.2295755004875962,1.8465897829841642,9.393581113885176,0.018241851273757853,8.530479314043755e-4,2.8118066360941523e-5,15.6
2007-09-30,0.9078825602452508,1.3386658915359214e-9,0.8005319590440563,2.3185881571297426,1.149536646499875e-9,0.10896528057180672,0.2382545719698157,6.016666666666667
2007-10-03,2.319976219438424,0.516293510694,1.1855956881528127,4.4122935846829,2.9151194468921612e-9,0.02975535524434728,0.10723736417141741,8.35
2007-10-06,4.394837417823163,0.6124159519033087,2.4298917594205545,18.025753914107014,2.60569352150183e-10,0.10410781378912867,3.9343362419588874e-9,21.53333333333333
2007-10-09,3.626004481330074,0.28913460400562757,1.1153993301996783,5.306270188659272,0.013642713820317879,5.719771319853573e-4,1.2375010007563227e-4,13.55
2007-10-12,1.462270010214958,1.4357816187382974e-9,0.9531686614284763,0.09878081443878325,0.008724947799907476,0.002299355905273834,0.048231471398176386,3.5666666666666664
2007-10-15,1.6291910265691059,7.612328188756148e-10,2.1295389254159174,1.936972341422022,5.649846642080757e-4,0.013587426673989827,0.21360565997751424,7.45
2007-10-18,4.0759478050840325,0.3909957212019442,3.7151927513353304,16.236789040454855,1.6000663815739742e-06,0.009280594725605011,5.189942870857736e-6,18.85
2007-10-21,2.6620033470669404,0.12605279608023198,1.5609473735017556,8.130638388589816,0.004521525218073525,3.463898154663897e-4,0.6775725038591709,11.666666666666666
2007-10-24,1.80537714615803,0.21732797397889062,1.3542961012985424,4.597918918235362e-9,0.1859086674326939,0.03300735240806455,0.0523884785053911,5.1
2007-10-27,2.090327204015743,0.3837321586724199,0.6842524149667433,2.9510854234328203,0.007052081891509297,1.113487620938216e-4,1.2355935002577517e-6,6.75
2007-10-30,3.3789202133416643,2.8787845095478585e-10,6.33515153009951,6.993404761758477,0.01959519108825904,0.001413480608646048,0.21998583576467057,14.65
2007-11-02,1.0060750542852377,9.550220777754177e-10,1.4869071174726944,4.917444859564709e-9,0.662193162758795,0.03729464759669564,0.1108048779783776,5.033333333333333
2007-11-05,4.405738876307864,3.7477627692301654e-10,3.741949222807941,5.6414354272803955,0.015639680301195596,0.0026642897395761996,0.1429549474682256,11.783333333333333
2007-11-08,2.221931057231873,0.01490236844540653,5.680742106405354,0.5635320824345178,0.10837118310809322,2.079046689811021e-6,0.003605580352611537,10.583333333333334
2007-11-11,1.0014949253351613,5.142895679215336e-10,3.63223678181739,5.548163888020185,0.010145289188326495,0.10269537573943725,0.2023046996668524,10.15
2007-11-14,7.121268162818065,0.17020226867218533,11.800651751323468,6.799498940099478,6.926629951839305e-5,9.440211072999804e-4,0.041896973975734116,30.366666666666667
2007-11-17,0.4803804915366964,2.329952512363604e-9,2.6516671427513603,5.6434621728690875,0.018365101006693644,3.633967716111519e-4,0.09379094534438284,7.816666666666666
2007-11-20,2.0133149312806284,0.2833840166774509,3.8355333200636768,4.373100637911738,0.2801977016711366,2.1019099203827075e-7,0.9438878181201037,12.116666666666667
2007-11-23,0.7643140670451001,0.12184506839313962,2.0665488956851052,4.698257774024048e-9,0.024918984033555452,7.964425049269238e-5,0.6891855332699955,3.933333333333333
2007-11-26,2.854628100509579,0.001530155436435076,5.204491612827347,9.160988175815776,0.06238053994114169,0.005673981971843097,1.8223943715427617e-6,17.71666666666667
2007-11-28,2.1649479180764883,8.911329870896861e-10,0.9912895862136359,4.870156442290108e-9,0.05951080788842132,8.79843812217897e-4,0.6048352024813678,6.25
2007-11-29,3.2691875322806294,3.914824930139266e-10,4.158401576840305,5.535221616398364,0.0032302562777521125,0.054463184079104485,0.10350821420611052,10.566666666666666
2007-12-02,0.9155162998470953,0.33392614178206026,3.7238017567077284,5.346116990087263,3.8926048238027174e-10,0.38092830937354893,5.849313465156222e-10,15.533333333333333
2007-12-05,2.221770778985606,0.1333087100339436,3.9266291454910007,4.239378025980904,0.010155365469613258,0.009581842434688972,0.03312848706798443,10
2007-12-08,0.6378146416570514,0.06177840083838207,7.453467820255855,21.545214991777257,4.861285149161855e-5,0.0014771574269097385,7.896371143648803e-8,28.433333333333334
2007-12-11,0.9045669731602196,0.02311266126755234,4.55237565671373,8.660144751839308,1.194870055523946e-5,7.093500331659505e-4,7.647317068332449e-8,18.75
2007-12-14,1.2673564329771554,0.18596910082590926,6.854461405318355,9.52925537408163,7.258115203774271e-9,0.15485953552515005,3.7757390600941935e-10,20.266666666666666
2007-12-17,1.1832888147766234,0.16789276057797428,1.5598524406917498,3.989644168774121e-9,0.009447545338999382,1.964904500370124e-5,1.6176155846542748,4.383333333333333
2007-12-20,5.257663404008966e-10,0.2869433753188257,5.060362228136963,16.768209825660424,0.15318837661039342,9.340511004093337e-7,0.18310773891418694,20.816666666666666
2007-12-23,0.6061658936505414,2.8225848293331293,1.5477397861079931,0.4878781038847694,4.59402762042905e-10,5.536812327938662e-10,0.10770631692650268,6.133333333333333
2007-12-26,1.6153791579765175,3.9713710642614924e-10,4.4589105814736625,6.134699527036669,1.7857268283330308e-4,0.003960412694859696,0.6162702516058586,15.950000000000001
2007-12-29,1.3515925046611659,0.06797366283768214,2.5166740188137577,5.3430717037126305,0.014532084906081677,3.5260171855358254e-4,6.839500781330926e-7,10.033333333333333
2008-01-01,1.7890463401674177,0.211695272318936,2.464404412818532,11.390809163196755,3.8381381776613765e-6,0.363108686961686,0.20476744917755701,15.416666666666668
2008-01-04,1.5411718262371512,0.20785619685826223,6.728216936586319,11.427857078151204,1.886264202800813e-9,0.25065001788856683,7.798037542077976e-9,16.25
2008-01-07,4.2995553653298435,0.3843778523449938,8.864693219037692,17.733534294771708,1.4867359160496627e-10,0.20322947362645233,0.13974893591462334,34.160000000000004
2008-01-10,2.3686411939392986,4.861570146160955e-10,3.4782038622191918,3.9576262227361583,0.01682495298417356,0.11454716818576277,0.08484718458133045,9.75
2008-01-13,0.6887453160750971,0.10710159253857574,2.2549228330325786,4.150579479563997,6.279858426491449e-10,0.16645710065668679,9.645343595826816e-10,9.516666666666666
2008-01-16,1.3418896263649018,0.016901299735376178,2.537586994422984,0.8435571582793874,0.010030494448112728,0.022045420046345063,0.31602499540125056,4.783333333333333
2008-01-19,1.5529094683711757,0.11785163982441363,2.253056923745636,10.922077963710839,0.21793477031835984,0.01921533105695777,1.080740055321409,12.366666666666667
2008-01-22,1.1061190497043585,0.30373689059476167,5.144151516757422,9.485910523490876,0.004752293778368516,0.023647744851741596,0.12579626796144655,13.85
2008-01-25,0.4896146515816372,5.102726352480149e-9,1.9359085811990875,7.157850946654581,0.2858983800044908,0.09012356592483588,9.262626145215827e-10,8.975000000000001
2008-01-28,0.9464877102037538,0.14297765534121065,3.7510949768921678,13.713710923954611,3.199452955309392e-10,0.29948578090793776,4.943868880990682e-10,17.25
2008-01-31,1.782783769894418,0.17482950504127104,2.8358370169207117,3.951053789139196,0.018652775450005554,2.8792144881928833e-4,1.71509987695317e-7,8.733333333333333
2008-02-03,1.2911728631639257,4.763753039060877e-10,5.882282616388445,27.555583614091134,0.04122236239720489,0.005038318270314287,1.5485171923916433e-7,28.05
2008-02-06,3.241035550593129,2.4733247159458233e-10,6.605048826149867,13.874733484927287,2.0054025676279627e-10,0.4211917939395065,0.3318938119368393,24.025
2008-02-09,0.0016226762163363473,0.21005878091108696,3.5924195740147975,23.197188297147814,0.2811904812169148,0.07847056641633861,4.3267402018491957e-10,24.34
2008-02-12,0.7639138032474566,0.2306184434085596,5.393880063682503,7.819915101667579,3.032479368470631e-10,0.1636272487127694,4.727166086288142e-10,16.66
2008-02-15,1.093094141147958,3.7102329756614564e-10,4.432893992547926,14.203195961635299,0.025618071019439827,0.274073229549432,1.7522416744118982e-7,19.04
2008-02-18,1.7163327321029862,0.4887368380007367,1.0330307267665204e-9,6.687866268244005,0.12376135275709757,0.46582184432971496,0.9329883702115666,7.38
2008-02-21,2.3648209687827735,5.641687485654786e-10,2.2639635573875516,2.8715990903845245,0.258364825756839,7.120617861174147e-4,0.46475689752360727,8.280000000000001
2008-02-24,1.3895476020069792,0.12708660818425574,3.489157426795455,10.210042843732664,0.020404786473982035,6.74790879339073e-5,0.6053529763516228,16.46666666666667
2008-02-27,1.1504737767253064,0.0022388334775936213,2.463220528967387,4.600536691328796,2.192743215384269e-6,0.024318637936972965,1.0158971396062655e-6,10.38
2008-03-01,0.765018225402218,0.01124589991931457,1.844551014558265,7.8279418379463594,0.1382337261065974,0.042094404115922766,9.239810772342546e-10,10.783333333333333
2008-03-04,3.760176352558588,2.8414081149002057,2.8114408907185284,2.510478486067683,2.512298205505343e-10,0.20891376843754636,0.005154210883692443,13.15
2008-03-07,3.549446761604796,0.37145879523136827,3.86636719829654,4.239685652062941,3.1435505826662277e-10,0.2014587996509313,5.199289716911472e-6,17.983333333333334
2008-03-10,1.353663832027929,5.03544138601489e-5,2.917686418349363,8.179199760169626,0.05610339852345151,4.0061543213318394e-4,1.7959155208233594e-7,12.8
2008-03-13,1.5019137971645589,0.1316070219173458,3.1895476032350407,5.497110240421369,4.331610422785637e-10,0.1515387615828117,6.670500979405835e-10,11.6
2008-03-16,1.2318223572945866,0.033591348069853144,1.3417151006274581,3.8661081153778105,0.009286018051507881,5.733586334980925e-5,0.44547544353163543,8.66
2008-03-19,3.1152211235763456,0.9611256918930436,3.3184698660165335,3.0887397199072195,0.20124962672394092,5.3675181298839825e-8,0.26673722380280196,12.816666666666666
2008-03-22,0.9868999298377701,9.814753770249057e-10,1.2704314784598987,0.9370453418022219,0.7501145840490708,0.05648499660556803,1.2835017592994344e-9,4.616666666666667
2008-03-25,1.6430502884960336,0.15596137831993304,2.416367414694076,2.9479951400240254,0.44736542474090835,0.022918888539381774,7.763465870680482e-10,8.333333333333334
2008-03-28,2.0693191777583038,0.1088825741106892,2.9708469396662096,6.896143579141569,2.6772837880845274e-6,0.024065321000511074,6.893262929713257e-7,18.066666666666666
2008-03-31,1.8288515744381957,1.9656408014834736,2.3361527161850337,2.80918161022901e-9,4.3970295760430673e-10,0.09474654798972008,8.592076094089851e-8,7.933333333333334
2008-04-03,4.337991747214264,0.0320381100671877,3.4915060019931206,0.23231650149360336,0.1368634494828716,0.003614762544628531,9.302467643635017e-5,8.783333333333333
2008-04-06,0.6398727096641185,0.057872657810270386,1.056132426207517,2.3968603720488413,0.00809427470517832,8.197762313351953e-5,1.231417096043623e-4,6.366666666666666
2008-04-09,1.9662073734279426,1.0623737014646166,3.460782970006814,3.0652673826406724,0.09006530614411697,0.031915316771013745,5.148933841956814e-10,12.166666666666668
2008-04-12,3.4045811987384784,0.013905616926098081,3.0315608208370572,6.872750635410188,0.2572171998019964,0.023564346160780635,4.4020733211480667e-8,12.459999999999999
2008-04-14,1.7798918809276445,1.0304629308284692e-9,0.9258970168919417,5.648936607968805e-9,0.05185170516513897,4.1804239450741765e-4,0.5146987894015422,4.35
2008-04-15,3.0759670144678104,5.955649449392203e-10,2.7092297390340785,0.015046340394932705,0.0060258356668307835,0.036933398658306485,0.021621418564484938,6.5
2008-04-18,10.974097962604493,1.8246461596233142e-10,5.761635724716536,4.226667366934081,0.3063210447856505,0.0054994941950581785,1.490902796917593,19.46666666666667
2008-04-21,2.652104901983169,2.580998090535859,1.3373657450232261,2.2146234322296015,0.07980917949129093,0.04070000350459931,4.6175472284838875e-10,9.75
2008-04-24,7.002602307197666,0.1155181453180456,1.2910300346330967,1.9657150503864864,0.0037361648738234096,0.11848800404665855,0.0015974700957150543,12.2
2008-04-27,1.7389859259332594,0.9026020335746174,0.8630434265082564,2.3852499744745357,6.649800442916528e-10,0.05227051633807789,0.14508011163710116,7.62
2008-04-30,2.013005720764623,8.091791858024941e-10,1.4448321099428274,3.5987495243969287,0.2333568780316911,8.557528618837635e-6,6.373601400801749e-6,8.566666666666666
2008-05-03,2.22329694170339,1.14662725113756,0.009354985543310072,8.03831590368663,0.1568302012017185,0.1614728200753091,6.77188784813067e-10,13.083333333333332
2008-05-06,8.039317824174324,0.0013129265720042613,4.302584420141065,1.2196255576956108,4.7036802549193675e-5,0.1121360772841951,0.0012885086750397301,13.675
2008-05-09,0.8491773323266529,1.2165574612364628e-9,0.9650591203953125,2.7145887783294865e-5,0.21112510494856496,0.21704986262951342,0.06696371130434595,4.66
2008-05-12,0.48974620907411204,0.9607522369991802,0.7465461546606834,8.168857542053528e-9,3.770473079739053e-7,1.385306648925257e-9,1.4190465397791877e-9,3.4833333333333334
2008-05-15,4.316011562048953,0.25863440603475296,3.283068024862905,5.72716603151332,5.0691283782429365e-5,8.821112806204484e-4,1.3600494898004668e-4,14.28
2008-05-18,2.0188588546168416,9.189353571098288e-10,1.1026781925303561,4.46219076394266,2.462506983191078e-6,0.10037272597882184,1.0683969535256857e-6,9.8
2008-05-21,2.986977301026383,0.011016437981438863,1.9449575382124378,4.181834557726523,4.98659953939415e-10,0.11217811275174654,0.037245684655208666,12.719999999999999
2008-05-24,0.9647665649724539,0.0013413206789799769,0.5473879218141801,5.677158120869075e-6,8.306938668932916e-10,1.0630953216081755,0.07734193128812172,4
2008-05-27,3.750576947198934,0.2605038401902819,2.460766176876864,9.843992376590592,8.484201425958932e-6,0.001152673651008353,1.3351509579680332e-5,18.419999999999998
2008-05-30,6.130141262758334,3.772564130497979e-10,2.643167659058222,4.367120311525736,2.8436684716859528e-6,0.21163108239166714,0.16405152218999589,12.633333333333333
2008-06-02,3.302174162430279,0.011019403725964992,0.38790132929158055,1.6087746206477114,0.23035115786479687,5.174482599671386e-7,0.8656836789277619,8.516666666666666
2008-06-05,2.001960039877747,8.831055357335167e-10,1.4937650883344797,2.3311514334343744,5.902439969320396e-7,0.0943117653464192,0.036629452031514596,8.333333333333334
