date,aluminum,ammonium ion,arsenic,barium,bromine,cadmium,calcium,chlorine,chromium,copper,elemental carbon,iron,lead,magnesium,manganese,nickel,organic carbon,potassium ion,selenium,silicon,sodium,sulfur,titanium,total nitrate,vanadium,zinc
2009-01-28,-1.456972623428496e-7,-4.037766280896318e-7,0.03211177560029857,9.264785581406007e-10,-5.366261663651243e-7,-1.632889299448135e-9,-8.220786814409243e-7,2.2301504831483598e-7,-5.30240396273739e-7,-6.717266857439626e-7,-1.6663434291798545e-6,-5.615531715565359e-7,-6.397835443668816e-8,-4.4473621827602886e-7,-4.894527592632422e-7,-1.054829544059762e-6,-1.1463307875232147e-6,-8.644878396281021e-7,-5.412961846586206e-7,-6.1357763172045256e-9,-1.9447198198328246e-7,1.294497532571412e-7,-3.8407647651223585e-8,-1.1544628068916154e-6,-0.040717535572905555,-7.709476976042922e-7
2009-01-31,-9.278124605376103e-8,-5.285030875896549e-7,0.2518125891711739,8.230150962743484e-7,-2.04636250692987e-7,-1.1604363362957942e-7,-4.0220524004052596e-7,-1.4778886553790823e-7,-4.5103001991717956e-7,-1.7493481780873088e-7,-8.17638578481044e-7,-3.108855938562163e-7,-4.7385912653760047e-7,-2.042588706975652e-8,-5.152713496088137e-7,-6.725824646078235e-7,-5.436452677729415e-7,3.064082517397895e-7,-0.006927246773578616,-1.0600920680127121e-8,-3.72163526478331e-7,-4.756292689509729e-7,1.1053319877822236e-7,-6.079301138999061e-7,-4.4543922434439056e-7,-7.161786150295211e-7
2009-02-03,8.110151183837884e-8,-1.9016550138766962e-7,-6.300447234843731e-7,-1.7648288422151936e-9,-3.507525567699203e-7,2.1400783796444505e-8,-4.631798831821062e-7,1.2153750211030095e-7,4.346136537598671e-7,-5.478110858877727e-7,-1.069663707906586e-6,-2.778309877642473e-7,-6.020045483111011e-7,-1.5083570029998753e-7,-7.711975028683134e-7,-5.79737597842369e-7,-8.003353252681236e-7,-4.857927553062354e-7,-3.8690588106961716e-7,1.0923489801701651e-7,-2.52293922027551e-7,2.8216563385540364e-8,1.6770150171217465e-7,-6.200770599990833e-7,-3.05451827500883e-7,-8.952180989207205e-7
2009-02-06,-1.910481100059318e-7,-1.3109786000394625e-6,-3.4626312080302945e-7,-4.499480454958636e-9,-4.0312924733926974e-7,1.1522151039714149e-7,-6.197435328346869e-7,1.7470157036973076e-7,6.861419927747925e-8,-7.001993661565577e-7,-1.8624348339690785e-6,-6.203116104891343e-7,-5.372459911237907e-7,-6.473393952805747e-7,-6.617511941957362e-7,-4.2788811844485356e-7,-1.7144597590866228e-6,-5.893823642817701e-7,1.3273129798611625,-3.6355862333655863e-7,-3.757360061922762e-7,-0.0170090625259434,-1.8091030120093366e-7,-1.097713358920272e-6,-2.6061203641224726e-7,-9.59029784190226e-7
2009-02-09,-2.7929634158369764e-7,-8.590720336010618e-8,-5.624582084875678e-7,-9.458267020539432e-10,-5.2864951696208e-7,-5.494179721004321e-7,-6.911580077302198e-7,-1.0485564942317935e-7,3.9528353524415083e-7,-7.771116827661761e-7,0,-5.786930462438347e-7,-8.616078945906443e-7,-3.476614308420246e-7,-7.790695975141988e-7,-5.100178334935864e-7,0,-6.322016210327434e-7,-1.4903774560105716e-7,-4.031389075199926e-7,-3.066264264256312e-7,-9.423468931958055e-8,-7.080770374608093e-7,-5.548510630904932e-7,-4.2382908738150584e-7,-9.816122155271486e-7
2009-02-12,-2.2038550221584577e-7,-2.000578250680171e-7,-1.3404480104562723e-7,6.734139578156606e-7,-8.678558024574637e-8,-6.23787472950517e-7,-3.0657479051318e-7,-1.9599350976856616e-7,7.762457132478453e-8,-1.5326301255629278e-7,-1.607187360474109e-7,-1.8444328821194365e-7,4.60214400820246e-9,-1.9189532864149877e-7,-3.3044772987166077e-7,-3.2597048994638443e-7,-3.245834825832753e-7,-3.0544423265369623e-8,-5.099828313670275e-8,-2.1626535827714422e-7,-2.899483738815886e-7,-1.44586351244368e-7,-3.5523027161661353e-7,-2.6483776608468644e-7,-4.499742616554227e-7,-3.3569785639927537e-7
2009-02-15,1.3878993914907272e-7,-1.6637698456686595e-7,-2.778298171811579e-7,2.723771852323922e-10,-7.196615567000551e-8,-1.1987456729895414e-7,-3.0023768462330726e-7,-1.7748649074831582e-8,3.051311091313597e-8,-2.65686735069394e-7,-6.509582338610178e-7,-2.3205332359577677e-7,-2.5091624794288406e-7,-9.187776364999822e-8,-4.048972816856841e-7,-2.0037923567968433e-7,-2.519538795921885e-7,-4.647407510718152e-7,-1.3194724509788254e-7,4.2078357126398914e-8,-6.682888862339731e-8,5.1564521758220704e-8,-1.538320642974775e-7,-4.3521771839410414e-7,-2.3191422580584988e-7,-4.745007653482196e-7
2009-02-18,0.17213957386465248,5.205355780460889e-8,-0.012593362806057096,-4.6238665881753185e-7,3.829235469617227e-9,1.6270322257402452e-7,-7.291385556379502e-7,5.3669877012533163e-8,5.035234671258612e-7,-5.197869742056774e-7,-1.4490767626272258e-6,-4.210288806842452e-7,-2.1258010530632483e-7,-7.730178297489538e-7,-7.051695936252453e-7,0.13802422343099616,-5.171845274157397e-7,2.308822406392391e-7,-7.229768194866821e-6,-2.1446682585354429e-7,-2.8678116803389014e-7,1.5472098195281792e-7,-5.517608004565264e-8,-5.019746604083086e-7,1.9634436746670367e-7,-1.2347125461071012e-6
2009-02-21,2.1441330672732042e-8,-4.6294906414676206e-7,-5.566360767419228e-7,-8.763759163950836e-10,-2.6437953200789994e-7,-1.861795854367146e-8,-2.081522667919049e-7,-1.2426861750672904e-7,2.0740248953401325e-8,-2.9411022549098275e-7,-7.309991693693863e-7,-1.6814656468884564e-7,-4.2172923959269956e-8,-4.040474295863728e-7,-3.699785067578891e-7,-2.443203050444707e-7,-6.309942316173718e-7,-2.614796515851136e-7,-5.735006158914834e-7,-6.316065121337187e-8,-1.6140198553823184e-7,-4.201893089383796e-7,4.734697813248644e-8,-4.981418173035951e-7,-3.148520687737844e-7,-4.2700888998004375e-7
2009-02-24,-9.038583406602093e-8,-1.2340814810462707e-7,-5.464846862190346e-7,4.961913712308853e-7,-1.5907575910111907e-7,-4.161590329047647e-8,-3.3529052014854503e-7,-5.9859534014301595e-9,3.7803872537026594e-7,-2.5300297278148005e-7,-9.748686426783973e-7,-2.493341356851933e-7,-4.310374522440612e-8,-1.1452574634738296e-7,-4.524784100292407e-7,-2.7311128855862527e-7,-6.63602370492303e-7,-2.168272283388925e-7,5.992275711958275e-8,-1.1557195349281747e-7,-1.9923427519049058e-7,3.916056495145298e-8,-1.6799819997817946e-7,-5.531620377494988e-7,-3.7705873441841567e-7,-3.8004507813075563e-7
2009-02-27,-2.1983364482728373e-7,-1.7599730871863622e-7,-5.378847502764763e-7,-1.851497134377922e-9,-4.5790116640199356e-7,1.8086989830618964e-10,-3.5271967264359673e-7,-3.9984990559538544e-7,3.844199317994138e-8,-8.398580511848471e-7,-1.0759608769355397e-6,-5.854997596596853e-7,-6.441437254668062e-7,-2.588156030402195e-6,-4.559009909829747e-7,-3.87200587283025e-9,-1.0947897996332099e-6,-6.443074612744695e-7,-3.004241258561243e-7,-2.2493182512096493e-7,0.7542636674195701,-4.2179645912241955e-7,-1.4122168795211842e-7,-4.312239996843439e-7,4.5764162301495674e-4,-5.100823599420792e-7
2009-03-02,-1.6534407801321985e-7,7.603555427462537e-9,-1.6948034548035576e-8,-1.483104700352184e-9,0.1041741237679436,1.2279776405425794e-7,-4.353311915299126e-7,-1.696437129308911e-8,6.869241601664637e-7,-4.958496276920457e-7,0,-4.884279324466798e-7,-3.6385759757301265e-7,-3.011639300504925e-7,-5.080241789351605e-7,0.5381896774102819,0,2.210823651209549e-8,0.4637962343028137,-4.989069150004085e-7,-2.1208589988384454e-7,4.668582452723412e-8,-6.858913900907799e-7,-3.421498437293661e-7,-1.9260210589019857e-7,-5.403422728542098e-7
2009-03-05,0.6643854434278811,-8.197223241703596e-7,-3.824149297546783e-7,-2.370473494446339e-9,-5.701183926611021e-7,-7.204151852083094e-7,-8.721249813754246e-7,2.6410903775173772e-8,1.4699897632023504e-7,-6.610392602194598e-7,-1.7828732469374114e-6,-6.484581733364131e-7,-1.191979594979348e-6,-3.0096041406553963e-7,-6.862431431669093e-7,0.7353107724755322,-1.502647935188625e-6,-6.318557156596776e-7,0.42584993353955913,-2.1379293026438714e-7,-2.847320454246756e-7,-8.193493558063576e-7,-1.8713463711590817e-7,-1.0387427219428393e-6,-2.641528283413456e-7,-1.4312862174781559e-6
2009-03-08,-1.6013913204372993e-7,-5.621314868217912e-7,-2.8238631481596055e-7,2.114324730511831e-7,-2.723693433020905e-7,5.4278785795068674e-8,-3.2018259534660884e-7,-1.5830471118317307e-7,2.9971749577551854e-7,-3.522304077351133e-7,-4.485659773134888e-7,-2.7187568819621465e-7,-4.895342282130106e-7,-2.910994038296601e-7,-3.289096002905474e-7,-4.256846183100377e-8,-5.525862445077813e-7,-1.287012066377039e-7,-1.8355698408516414e-7,-3.4027028038491943e-7,-2.214954870414349e-7,-6.904189657446348e-7,-3.645116308332703e-7,-4.2129803955249077e-7,-4.685933896674769e-7,-3.047038946691529e-7
2009-03-11,-4.4864682463874255e-8,-1.0458456148492033e-6,2.1503859371895667e-7,-2.5428703254380885e-9,-3.433463597166394e-7,2.3768031045979143e-7,-4.4122193362230457e-7,-6.174020046758518e-7,-5.213979080659615e-7,-5.176216495768579e-7,-8.415733788950236e-7,-4.1753136267844615e-7,-7.060601259326375e-7,-1.0493895200970138e-6,-4.872548422097935e-7,-3.05373754567294e-7,-9.978495159900464e-7,-2.2093123771522628e-7,-3.1114248197852657e-7,-2.0675483628297006e-7,-4.125682114453251e-7,-9.203676818236745e-7,-3.588518882809809e-8,-1.196825674003563e-6,-1.378383578721533e-7,-7.67250870766513e-7
2009-03-14,0.876001949937393,0.16053696427832762,-9.91465265146966e-7,-5.105985799572983e-9,-7.244504768703578e-7,-3.8229656881824735e-7,-6.907044439905032e-7,4.83330253121415e-7,3.767130572739006e-7,-7.121346450619607e-7,-0.01354028967408705,-4.487375659322365e-7,0.09032971988869787,-5.675910875100658e-7,-8.799886687177836e-7,-9.417801862067982e-7,-1.6886906438216614e-6,-9.137839553555934e-7,-1.612400576576405e-6,4.161432492347123e-7,-2.1656933687342852e-7,-1.2360483200372615e-6,1.782693178541887e-7,1.5287602647342629,-3.635697605834558e-7,-1.337565835965593e-6
2009-03-17,-2.5180714291283103e-7,-2.020511132204272e-7,-2.6012815382122376e-7,-6.49282121103253e-7,-3.0290133896461544e-7,1.4486162132134619e-8,-3.8753348868795384e-7,-3.057188175012495e-7,4.057052587979201e-8,-9.004736271483191e-7,-9.045613105061355e-7,-5.933643308800394e-7,-4.4180281878207045e-7,-9.560081456991398e-7,-6.614797571110809e-7,-4.0100277543283147e-7,-9.492577197374762e-7,7.124019364061849e-8,-7.149294881577041e-7,-2.9989886311582083e-7,1.4274553792900755,-4.878842236506086e-7,-3.085768485266707e-7,-2.5758759785257136e-7,-3.362422077611314e-7,-5.291746995215761e-7
2009-03-20,-1.0825945731721647e-7,-5.297228643007513e-8,-5.527807336143502e-7,-2.320890308493975e-9,-1.9647420228901323e-7,-6.760368810512339e-8,-3.9885053107390693e-7,2.464035277369838e-8,4.682398102470574e-7,-5.719522890711582e-7,-9.721475705839843e-7,-3.484234654871719e-7,-3.9230895019949045e-7,-4.267538665635065e-7,-5.293191312994924e-7,-9.995397473247514e-8,-8.021561555268423e-7,-3.875205717215659e-7,-2.4753829110474616e-7,-1.500828236338192e-7,-1.430941244306274e-7,-3.9571396243977264e-8,-2.977908112838941e-7,-3.249298756497026e-7,-2.7243864468072716e-7,-6.212535968995039e-7
2009-03-23,-1.1263941160549703e-7,-9.077148793274525e-8,-1.5143519609029356e-7,5.648552205891002e-10,-1.9480428527805395e-7,-7.517863068228103e-7,-3.275508798821464e-7,-4.15221377225391e-8,-2.0215383373633118e-8,-5.534444391773524e-7,0,-4.046863570263357e-7,-3.569557657300723e-7,-7.906292852148994e-8,-3.159043807334145e-7,-1.9416403990421953e-7,0,-6.446772019254346e-7,4.4632840401697264e-8,-9.34240334554302e-8,-3.535777308292425e-8,-6.225611422633291e-8,-4.638527414653749e-7,-3.387654716542613e-7,-3.513020327008035e-7,-5.262582747232649e-7
2009-03-26,-2.537325575263121e-7,-1.8622992720244606e-7,-2.8095283952689744e-7,-1.3102187013867328e-9,-2.3976912578593226e-7,-5.407823787583301e-10,-4.656001625262966e-7,1.175350221650704e-7,-2.0726303655449444e-7,-5.245366172225499e-7,-1.0088684423363717e-6,-4.1012827913012066e-7,-6.288982638389115e-7,-4.2978679172976403e-7,-4.7022294313366325e-7,-3.025199555835286e-7,-8.485271436065642e-7,-6.854416208864685e-7,-2.1362319663954045e-7,-2.0470455660126174e-7,-1.1310707460306246e-7,-1.4621669929997962e-7,-1.4098408355119253e-7,-4.40640805614136e-7,-4.2499848711748545e-8,-6.418295996652504e-7
2009-03-29,-1.365327514144808e-7,-1.91759260713445e-7,-3.668618305475542e-7,-8.757227175658983e-11,-3.5288248436330316e-7,-4.969185136858476e-7,-3.186573576515224e-7,-4.8982285003060485e-8,2.174790226585137e-7,-3.3718877628031806e-7,-2.9503716184751136e-7,-1.2880047043707324e-7,-4.4204318105868414e-7,-3.67761317589804e-7,-4.6778151253674006e-7,-1.3410981954980737e-7,-4.2035460463230533e-7,-4.530872322740103e-7,-3.1774391022122413e-7,-1.3514861331919006e-7,2.989707522742044e-8,-8.471047223810133e-8,3.4010070160356374e-8,-3.1557566128300976e-7,-3.4566013838069267e-7,-4.864493564259562e-7
2009-04-01,8.724378527737105e-9,-2.543634362697098e-8,-9.219236207065461e-7,1.181816206178445e-8,-2.8102610170703795e-7,8.576591745703428e-9,-4.681439339859577e-7,-6.151395085444351e-8,-2.8013013486922946e-7,-6.543446381347484e-7,-1.1374023222929341e-6,-6.518644989628084e-7,-5.359992782712677e-7,-3.192204649787899e-6,-1.814269540202018e-7,3.060499491445859e-7,-1.1021472257420543e-6,-5.845637300981537e-7,-8.060208786152615e-8,-2.3558139823127598e-7,-1.1335537305133864e-6,-1.0586861095048203e-7,-3.2013416394480486e-7,-5.360784892388901e-7,-2.3497480719804963e-7,-5.439938584158875e-7
2009-04-04,-1.7919697057699205e-7,-2.3213433788193093e-7,9.093820260780543e-8,-1.1946400724304657e-9,-2.140936347826232e-7,-4.1641356349298515e-7,-5.813718738534362e-8,-1.3941524423004847e-9,-3.454854190981689e-7,-2.244637691381765e-7,-6.070467933219824e-8,-2.190288577218888e-7,-1.3296282012253282e-7,1.645482807814875e-8,-5.1284876544404333e-8,8.375247061998093e-8,-2.7706620532590956e-7,-2.577622024014715e-7,-2.4924099689863376e-7,-1.6043461081628976e-7,5.524292335771571e-9,-2.3482635691663098e-7,-2.0084107001189087e-7,-2.0567029128102326e-7,-1.918053117408389e-7,-6.173596805240177e-8
2009-04-07,2.9638003254084443e-7,-7.107784071657222e-8,-2.899920617309563e-7,1.6217126464144067e-7,-2.2501870017315644e-7,-5.562844678412405e-11,-2.0401691711002427e-7,-1.0391831220674017e-7,1.3018100268570883e-7,-1.2758823203308192e-7,-2.60543001920736e-7,-1.4429572439493847e-7,-1.8892205512156904e-7,-1.3831151645177166e-7,-2.4928192704773303e-7,2.561542925974171e-8,-3.8083058387214467e-7,-3.4443858836826445e-7,-1.194176548300355e-7,-1.7382549590204467e-7,-1.4317096548068742e-7,-1.2089012656520357e-7,-4.886177135649634e-7,-1.3226513444043996e-7,-2.1148431488711065e-7,-1.9062412206106977e-7
2009-04-10,-3.249922983638312e-7,-1.0979409496015267e-6,-5.728800341353792e-7,-7.6306077069706308e-09,-7.75308849999147e-7,-6.200867055181633e-10,-6.441533635165323e-7,-6.434676866583402e-8,2.347826290406807e-7,-8.639278850734858e-7,-1.5134516871984918e-6,-4.436255341637831e-7,-9.44189015106311e-7,-6.681765945400447e-7,-6.696352927303222e-7,-4.5970103458241606e-7,-1.795690456560778e-6,-5.24864193376249e-7,-7.228890679787448e-7,-3.9541715457864243e-7,-3.2339123186388033e-7,-1.4321226091242741e-6,-5.279950558552113e-7,-9.021817144591257e-7,-3.091028869464894e-8,-8.293633586864254e-7
2009-04-13,-8.943911450104598e-9,-4.66895282728957e-8,-4.016570822914531e-8,-1.3106615299806352e-9,-2.0276166419567207e-7,-1.1037229903580314e-6,-2.1346706150219636e-7,-5.5304965499286075e-8,-7.795398523818332e-8,-5.448149866810105e-7,-5.739596723358345e-7,-3.900789797171949e-7,-3.2918192765685265e-7,-2.2292396420006195e-7,-2.422901107713185e-7,-1.643078434800712e-8,-7.463443573883802e-7,-3.506347313463849e-7,-7.458035997344834e-8,-3.3199755930885555e-9,5.151194002329054e-8,-3.102136522560363e-7,-7.351655315625679e-7,-1.4103594384656557e-7,-3.016728511074635e-7,-3.4068548376260286e-7
2009-04-16,-2.60497485578097e-7,-4.3040409090716895e-7,-2.3673803990027428e-7,-8.191388430209676e-7,-3.232652231825717e-7,-4.960795118102523e-7,-1.6701927277387006e-7,-5.688896442593192e-7,2.118779318324997e-7,-7.0497445791766725e-07,-5.239727404848268e-7,-4.357347215813681e-7,-3.2623690957422116e-7,-8.315472969820638e-7,-2.6796159256501696e-7,-7.017964503837406e-9,-7.902946389432413e-7,-3.6674004510015907e-7,-1.1961184954827064e-9,-2.5465483272726463e-7,-2.370308708244606e-7,-6.075664061824164e-7,-4.808069879469026e-7,-3.9088690769694827e-7,-3.7502102352926773e-7,-2.1495957784137997e-7
2009-04-19,-4.257894630133055e-7,-9.41293432178836e-12,-3.3696574183655786e-9,-1.9402862510986408e-9,-2.1918328259403657e-7,-1.7683313944261032e-10,-2.3010983233834965e-7,2.5329891692499096e-8,-3.033141944201229e-7,-6.769613801293774e-7,-6.766685850828595e-7,-5.707975899178566e-7,-3.3190134566515915e-7,-4.882890083854059e-7,-2.4276788345670586e-7,5.504349975287066e-8,-6.594331957795484e-7,-3.6488063769001157e-7,-2.6874282424698293e-8,-3.1038381592305656e-7,-8.436346631587703e-9,-2.614225328268521e-7,-4.5597514616637003e-7,9.18086128758637e-10,-1.559596311413703e-7,-1.7328194113768166e-7
2009-04-22,-1.7639086921158775e-7,-4.785871160839852e-7,-5.993804720220508e-7,3.343781714185754e-9,-4.632985319579148e-7,-3.2579618892135065e-8,-2.849283024670178e-7,8.209862387524218e-8,8.259818239746762e-8,-2.7148491183837836e-7,-6.540497298876315e-7,-1.0863913040120206e-7,-4.775787889931441e-7,-1.7423152458919263e-8,-4.245866793895753e-7,-4.712257970578005e-7,-8.363746125530583e-7,-6.03885441893081e-7,-6.541215466936059e-7,2.032959545620524e-8,-1.1367094182924815e-7,-5.193130108618674e-7,-6.776155466072997e-8,-3.52327753502411e-7,4.053290700207062e-8,-4.925599179979565e-7
2009-04-25,-6.373904125412902e-7,-7.870035020672794e-7,-4.994221504430168e-7,7.558489246840462e-7,-6.394763817907458e-7,-4.623509514873547e-8,-6.215653348260284e-7,-5.070636198050941e-7,3.3446556734551775e-8,-6.466512112057261e-7,-1.3845516101371777e-6,-6.111656296588577e-7,-2.8652047460444533e-7,-9.7354541263862225e-07,-5.449562544047079e-7,-5.009032426501336e-7,-1.4545541142147616e-6,-2.9432633411334477e-7,-3.085578418121922e-7,-6.055903631457263e-7,-5.308428227382827e-7,-1.0565922810944787e-6,-6.32963210911931e-7,-6.952735763824335e-7,-1.7230209420482858e-7,-5.991671170943588e-7
2009-04-28,1.339029004964459e-7,-6.006306878442313e-7,-3.2371399423048244e-7,5.41911097700679e-7,-4.5198252630292027e-7,-8.18042150765648e-8,-2.843794901325232e-7,-1.5544499937406129e-7,1.9000256474180463e-7,-8.433132033471469e-7,-8.436209689046339e-7,-5.763192411378181e-7,-4.1777136175043104e-7,-1.9582667346305325e-7,-4.442875749947034e-7,1.934581697818118e-9,-9.87095905438069e-7,-3.3741400905587266e-7,3.489468864709104e-8,-2.5627392811642877e-7,-3.5760075451061037e-7,-9.0936235294673e-7,-1.2019683450683466e-6,-4.769729023144612e-7,-3.7085550505125674e-7,-3.234555859804527e-7
2009-05-01,-2.8102916985874574e-7,-1.8095820003745117e-6,-7.694988981869509e-7,6.37066341619536e-8,-1.0020364087899813e-6,-7.183030341874686e-10,-1.470210423506254e-7,1.1156130077840294e-7,-4.647327029191083e-7,-4.995705118220257e-7,-4.760602233801792e-7,-3.955712023133227e-7,-7.991787355774851e-7,-1.0618051064730351e-6,-4.2098219954496703e-8,-3.198503206338551e-8,-1.6982808560075686e-6,-3.9215758122883765e-7,-0.37447191694990245,-2.7278101346097064e-7,-1.4330474749891207e-7,-2.127736105128265e-6,-5.813409307492397e-8,-1.1663214289655292e-6,-4.836965914692193e-7,-1.3757612090551006e-7
2009-05-04,-3.5164666977248747e-7,-3.173082845646192e-7,0.10667529759627004,-5.632564494088681e-10,-4.256524653569946e-7,-8.118272758352252e-10,-1.543250463966217e-7,1.4523662946743058e-7,-8.607682022988806e-7,-3.66649028772709e-7,-6.596146909268521e-7,-1.6560951263017818e-7,-2.810171732145982e-7,-8.759259020392059e-8,-9.264476295779873e-8,-4.2125436507014623e-7,-8.56420184134229e-7,-2.550203940513058e-7,-0.027972667985817948,-4.581736436364177e-8,-1.1615146260865572e-7,-5.334691486079331e-7,5.6181689320630574e-8,0.2545408675680475,-1.0708372324717973e-7,-2.491072496943498e-7
2009-05-07,-5.161218656003586e-7,-2.0982175674162147e-7,-7.096411129350165e-7,-2.7650362034070665e-8,-4.671090096139516e-7,2.180546018083847e-7,-5.4989709260300885e-07,-2.8750773308799645e-7,3.2247376823953654e-7,-4.935246330593547e-7,-7.36941129572301e-7,-3.729916464802471e-7,-2.874864934383813e-7,-8.244982604270399e-7,-5.987164286872639e-7,-1.9380530392436904e-7,-1.0985209449156726e-6,-8.772134712414824e-7,-6.990374416034756e-9,-5.603461352798342e-7,-3.6806500208250446e-7,-4.0859417934788935e-7,-5.783280008402406e-7,-2.874863846539387e-7,-8.447306101511438e-8,-5.383735921131333e-7
2009-05-10,-2.6333164050856938e-8,-3.0734677001602236e-7,-1.710216096244631e-7,-5.2157596902306386e-8,-1.2319574062679916e-7,2.3052635913852902e-8,-4.864080644703362e-8,1.3952195064629154e-8,-4.096004355149904e-8,-1.923726311423546e-7,-1.3047412663040391e-07,-6.86845611843455e-8,-1.1519236352749059e-7,-1.9465877400130643e-8,-4.0623569483665195e-8,8.264794534905312e-8,-2.1540027893693733e-7,-1.4374905369839188e-7,-1.0358829603997069e-7,-4.455181370046149e-8,5.208290569308106e-9,-3.7408066070631344e-7,-3.593030968755568e-7,-1.7456788505328344e-7,-1.8558060429397567e-7,1.1894421183530684e-9
2009-05-13,0.011915506641411812,-7.370505872824132e-7,-6.910088187336502e-7,-1.2384102574568208e-9,-7.475366397508277e-7,2.746441257135643e-8,-2.9098982843293484e-7,-7.411038899579549e-8,-5.192508267377612e-7,-5.988987708954367e-7,-5.629589179688368e-7,-4.4062612389119435e-7,-5.878262564516042e-7,-1.2685749791714908e-7,-3.208740615992638e-7,2.5442279980968146e-8,-1.0647631911096314e-6,-7.20028124538241e-7,-3.672087080339965e-7,-3.109308169243903e-7,-8.248884508410811e-8,-1.1277382478967336e-6,-4.6708900412521283e-7,0.03358367866334189,-2.9805800559717265e-7,-2.6929521799384776e-7
2009-05-16,-2.432302244850904e-7,-3.7952911791040624e-7,-2.1875938946056515e-9,9.723639338489305e-8,-4.509329315365322e-7,-2.6253780480594963e-6,-2.195800669889594e-7,-3.042037540189176e-7,7.57645276181013e-9,-1.8940509223210533e-7,-8.427353544769574e-8,-1.4052907348138682e-7,-1.8904116963477095e-7,-5.079626795707487e-7,-1.87813344747707e-8,0.07867525542686721,-5.173784565117254e-7,-9.915458634935754e-7,-2.0106744850155716e-7,-2.361993273718397e-7,2.469303001133178e-7,-4.4677365181073947e-7,1.1753377312603088e-8,-1.681709122240686e-7,-1.3184028053706633e-7,-4.3686893869295234e-7
2009-05-19,-4.841921711928627e-7,1.8731878906431848e-9,-2.775908683713452e-7,-1.951567868055512e-6,-4.276498154044578e-7,-1.0088830434467965e-6,-2.2301849746176017e-7,-2.7319294732775445e-7,4.961268216094251e-9,-6.012052138100776e-7,-4.681990202952895e-7,-5.848535482786939e-7,4.3345163284851107e-7,-2.699887497794484e-7,-4.874082749370759e-7,-2.8477058014863513e-7,-6.746504391992331e-7,-2.6463435345301336e-7,-4.803076534166357e-7,-5.584655274077685e-7,-1.3906307224164093e-7,-2.9873442935876663e-7,-7.505819283235536e-7,-3.152737090409911e-8,-5.592588807430159e-7,-1.4842675292305588e-7
2009-05-22,6.277834996387272e-9,-3.733688585771459e-7,-5.42604638307336e-7,-3.72374732190833e-9,-6.122238489237949e-7,-3.286883692567759e-8,-5.826909631021167e-7,-1.2507704104424214e-7,-8.774001287654686e-8,-1.2648885642449852e-6,-1.2228687480369195e-6,-1.103368952231308e-6,-8.042486669931845e-7,-5.703766889939559e-7,-3.4047417033165677e-7,2.6541447405499226e-7,-1.4872769644106018e-6,-8.71024442153498e-7,2.757224485696024e-7,-6.809770575961889e-7,-7.401327690663717e-9,-9.108580742101186e-7,-1.4247307280164313e-6,-9.27359028518517e-8,-4.745162593657153e-9,-4.7092714204107443e-7
2009-05-25,-5.852698699118945e-7,-3.4479826388760394e-7,-1.0837519028563414e-7,1.4899524929708338e-6,-3.592695778441083e-7,-7.798599791025324e-7,-4.009369258629482e-7,-1.5042572137695522e-7,-8.174568229632083e-8,-3.6208852126047017e-7,-5.197754353769742e-7,-5.406834991817234e-7,7.177604806348226e-8,7.841303090086669e-8,-3.379475826489744e-7,-7.982040430730253e-8,-6.134353756142341e-7,0.43892449054507277,-5.274931014740986e-8,-6.143551182996753e-7,-3.1264744907945433e-7,-6.573680478337186e-7,-9.541687977749611e-7,-9.192511420041071e-8,-6.635855090762942e-7,-1.0261754257793535e-7
2009-05-28,1.3980332718232873e-7,-6.517912962904414e-7,-1.0101956012631245e-6,7.83912163279692e-9,-5.257420396536983e-7,1.436992435894984e-7,-3.615907576512653e-7,-9.406506850128651e-8,-1.293230926653191e-6,-1.3221940107691456e-7,-1.7200783274999893e-7,-3.3917042630998907e-7,-5.949854498873742e-7,3.4643648015530484e-8,-8.634337065887266e-8,4.737875971934304e-8,-4.392586740057454e-7,-2.5333461868895773e-7,8.616534321981833e-8,-2.0897155806756285e-7,-1.0339228760466711e-7,-3.725381132777533e-7,-2.9307657336823003e-7,-5.79792704117905e-7,-1.7357090468844618e-7,-5.919109603980071e-7
2009-05-31,-5.156453944123874e-7,-1.256170506283188e-7,-2.835171349530345e-7,9.58336309521333e-7,-2.8522798667288146e-7,1.193373939257897e-10,-4.2099641418437905e-7,-4.7751122925322364e-8,2.1237760545695263e-8,-4.234568368705259e-7,-7.38192609027054e-7,-5.820615925286599e-7,-1.0830703198805186e-9,-1.9476211363676186e-8,-4.226533172804505e-7,-2.1948939745014608e-7,-6.825882978258054e-7,-4.0723007789937996e-8,-5.334506425825749e-8,-5.417079385121949e-7,-3.104911466402781e-7,-4.168260651708756e-7,-8.730041106091048e-7,-8.479961643920059e-8,-9.701897861975576e-8,-1.6436097218874287e-7
2009-06-03,-2.7180580465314e-7,-1.5597331479545623e-7,-8.42179395035966e-8,-3.227025111121368e-7,-3.825145177293633e-7,3.430288019203281e-7,-3.191995697910668e-7,-1.5012463608311924e-7,1.1839731220487495e-7,-4.5507361527568275e-7,-5.488211170334798e-7,-2.582330320911426e-7,-4.1196441793811707e-7,-1.0371147740770078e-7,-3.093979741676768e-7,-3.413652377237683e-7,-4.4121643584004854e-7,-1.6020491439484933e-7,0.2255701784669716,-3.0433691126160057e-7,-2.867473401487492e-7,-2.144832721695195e-7,-5.617031024483209e-7,-3.5138426925495844e-7,-3.7000398161210306e-7,-4.129377629673562e-7
